title,content,url,source,category,scrape_date,label
حقیقی خبر 1: ملتان میں تعلیمی کا اعلان,سرکاری اعداد و شمار کے مطابق ملتان میں بجلی کے حوالے سے ٹرانسپورٹ کی کارکردگی میں 30 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 2: پشاور میں بجلی کی ترقی کا اعلان,بین الاقوامی تعاون سے بجلی کی ترقی کے منصوبے کے تحت لاہور میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 3: اسلام آباد میں پانی کی فراہمی کا اعلان,بین الاقوامی تعاون سے تعلیمی کے منصوبے کے تحت اسلام آباد میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 4: ملتان میں صحت کا اعلان,بین الاقوامی تعاون سے پانی کی فراہمی کے منصوبے کے تحت اسلام آباد میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 5: ملتان میں بجلی کی ترقی کا اعلان,وزیر خزانہ نے تعلیمی کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے صحت میں بہتری آئی ہے جو طلباء کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 6: پشاور میں صحت کا اعلان,سرکاری اعداد و شمار کے مطابق کراچی میں ٹرانسپورٹ کے حوالے سے پانی کی کارکردگی میں 15 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 7: ملتان میں صحت کا اعلان,سرکاری اعداد و شمار کے مطابق پشاور میں صحت کے حوالے سے صحت کی کارکردگی میں 15 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 8: لاہور میں تعلیمی کا اعلان,بین الاقوامی تعاون سے بجلی کی ترقی کے منصوبے کے تحت پشاور میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 9: کراچی میں پانی کی فراہمی کا اعلان,سرکاری اعداد و شمار کے مطابق لاہور میں ٹرانسپورٹ کے حوالے سے صحت کی کارکردگی میں 20 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 10: لاہور میں صحت کا اعلان,سرکاری اعداد و شمار کے مطابق لاہور میں تعلیم کے حوالے سے بجلی کی کارکردگی میں 30 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 11: پشاور میں تعلیمی کا اعلان,محکمہ صحت کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں تعلیم کے شعبے میں 15 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 12: ملتان میں پانی کی فراہمی کا اعلان,وزیر تعلیم نے بجلی کی ترقی کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے پانی میں بہتری آئی ہے جو تاجروں کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 13: لاہور میں تعلیمی کا اعلان,سرکاری اعداد و شمار کے مطابق کراچی میں صحت کے حوالے سے بجلی کی کارکردگی میں 20 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 14: کراچی میں صحت کا اعلان,بین الاقوامی تعاون سے پانی کی فراہمی کے منصوبے کے تحت اسلام آباد میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 15: لاہور میں صحت کا اعلان,وزیر صحت نے بجلی کی ترقی کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے بجلی میں بہتری آئی ہے جو طلباء کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 16: پشاور میں تعلیمی کا اعلان,سرکاری اعداد و شمار کے مطابق اسلام آباد میں بجلی کے حوالے سے ٹرانسپورٹ کی کارکردگی میں 30 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 17: لاہور میں بجلی کی ترقی کا اعلان,محکمہ تعلیم کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں تعلیم کے شعبے میں 30 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 18: ملتان میں پانی کی فراہمی کا اعلان,وزیر خزانہ نے صحت کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے بجلی میں بہتری آئی ہے جو مریضوں کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 19: ملتان میں صحت کا اعلان,محکمہ تعلیم کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں بجلی کے شعبے میں 15 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 20: ملتان میں پانی کی فراہمی کا اعلان,سرکاری اعداد و شمار کے مطابق پشاور میں تعلیم کے حوالے سے پانی کی کارکردگی میں 25 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 21: لاہور میں پانی کی فراہمی کا اعلان,محکمہ تعلیم کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں بجلی کے شعبے میں 25 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 22: ملتان میں صحت کا اعلان,محکمہ ٹرانسپورٹ کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں ٹرانسپورٹ کے شعبے میں 30 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 23: اسلام آباد میں صحت کا اعلان,وزیر تعلیم نے تعلیمی کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے تعلیم میں بہتری آئی ہے جو تاجروں کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 24: اسلام آباد میں تعلیمی کا اعلان,محکمہ ٹرانسپورٹ کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں صحت کے شعبے میں 25 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 25: ملتان میں بجلی کی ترقی کا اعلان,محکمہ صحت کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں ٹرانسپورٹ کے شعبے میں 30 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 26: کراچی میں پانی کی فراہمی کا اعلان,محکمہ صحت کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں پانی کے شعبے میں 15 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 27: پشاور میں پانی کی فراہمی کا اعلان,محکمہ بجلی کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں ٹرانسپورٹ کے شعبے میں 30 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 28: لاہور میں صحت کا اعلان,بین الاقوامی تعاون سے پانی کی فراہمی کے منصوبے کے تحت اسلام آباد میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 29: اسلام آباد میں پانی کی فراہمی کا اعلان,بین الاقوامی تعاون سے پانی کی فراہمی کے منصوبے کے تحت پشاور میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 30: کراچی میں بجلی کی ترقی کا اعلان,وزیر ماحولیات نے بجلی کی ترقی کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے تعلیم میں بہتری آئی ہے جو طلباء کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 31: کراچی میں تعلیمی کا اعلان,محکمہ پانی کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں تعلیم کے شعبے میں 15 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 32: اسلام آباد میں بجلی کی ترقی کا اعلان,محکمہ تعلیم کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں بجلی کے شعبے میں 15 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 33: اسلام آباد میں بجلی کی ترقی کا اعلان,وزیر ماحولیات نے صحت کے موقع پر تقریب سے خطاب کرتے ہوئے کہا کہ جامع منصوبہ بندی کی وجہ سے بجلی میں بہتری آئی ہے جو عوام کے لیے مفید ثابت ہوگا۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 34: اسلام آباد میں بجلی کی ترقی کا اعلان,محکمہ تعلیم کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں صحت کے شعبے میں 30 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 35: کراچی میں تعلیمی کا اعلان,محکمہ ٹرانسپورٹ کے ترجمان کے مطابق نئی پالیسیوں کے نتیجے میں صحت کے شعبے میں 15 فیصد اضافہ ہوا ہے جو مثبت پیشرفت ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 36: ملتان میں صحت کا اعلان,بین الاقوامی تعاون سے بجلی کی ترقی کے منصوبے کے تحت لاہور میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 37: کراچی میں تعلیمی کا اعلان,سرکاری اعداد و شمار کے مطابق ملتان میں ٹرانسپورٹ کے حوالے سے بجلی کی کارکردگی میں 25 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 38: کراچی میں پانی کی فراہمی کا اعلان,بین الاقوامی تعاون سے پانی کی فراہمی کے منصوبے کے تحت اسلام آباد میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 39: اسلام آباد میں بجلی کی ترقی کا اعلان,بین الاقوامی تعاون سے صحت کے منصوبے کے تحت پشاور میں جدید ترین کی سہولیات متعارف کرائی گئی ہیں جو علاقے کی ترقی میں معاون ہوں گی۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
حقیقی خبر 40: پشاور میں تعلیمی کا اعلان,سرکاری اعداد و شمار کے مطابق اسلام آباد میں تعلیم کے حوالے سے صحت کی کارکردگی میں 30 فیصد بہتری آئی ہے جو حکومتی اقدامات کی کامیابی کو ظاہر کرتا ہے۔,N/A,سرکاری ذرائع,Real News,2025-12-02,1
مشتبہ خبر 1: لاہور میں پانی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں پانی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 2: ملتان میں کرنسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 3: کراچی میں بجلی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں بجلی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 4: لاہور میں کرنسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق لاہور میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 5: فیصل آباد میں معیشت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں معیشت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 6: لاہور میں بجلی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 7: پشاور میں کرنسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق پشاور میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 8: لاہور میں بجلی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ لاہور میں بجلی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 9: پشاور میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق پشاور میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 10: ملتان میں کرنسی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق ملتان میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 11: فیصل آباد میں کرنسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ فیصل آباد میں کرنسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 12: کراچی میں پانی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں پانی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 13: پشاور میں صحت کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ پشاور میں صحت کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 14: پشاور میں صحت کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ پشاور میں صحت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 15: فیصل آباد میں پانی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں پانی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 16: لاہور میں بجلی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق لاہور میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 17: فیصل آباد میں سیاسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں سیاسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 18: پشاور میں سیاسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق پشاور میں سیاسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 19: پشاور میں صحت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق پشاور میں صحت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 20: کراچی میں بجلی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق کراچی میں بجلی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 21: کراچی میں پانی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں پانی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 22: کراچی میں معیشت کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق کراچی میں معیشت کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 23: اسلام آباد میں بجلی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق اسلام آباد میں بجلی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 24: فیصل آباد میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق فیصل آباد میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 25: کراچی میں معیشت کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں معیشت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 26: کراچی میں بجلی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق کراچی میں بجلی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 27: ملتان میں کرنسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق ملتان میں کرنسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 28: پشاور میں سیاسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق پشاور میں سیاسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 29: پشاور میں معیشت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق پشاور میں معیشت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 30: اسلام آباد میں سیاسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ اسلام آباد میں سیاسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 31: لاہور میں کرنسی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق لاہور میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 32: لاہور میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں کرنسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 33: ملتان میں معیشت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق ملتان میں معیشت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 34: فیصل آباد میں بجلی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ فیصل آباد میں بجلی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 35: لاہور میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 36: فیصل آباد میں سیاسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق فیصل آباد میں سیاسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 37: لاہور میں سیاسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں سیاسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
